hierarchy;SIDC;fullpath;name;nameFR;icon-png;icon-svg
1.X.3.2.2.2.4;S*G*EVUX--;GROUND TRACK EQUIPMENT|GROUND VEHICLE|UTILITY VEHICLE|CROSS-COUNTRY TRUCK;CROSS-COUNTRY TRUCK;CAMION TOUT-TERRAIN;1.X.3.2.2.2.4.png;1.X.3.2.2.2.4.svg
1.X.3.2.2.2.5;S*G*EVUR--;GROUND TRACK EQUIPMENT|GROUND VEHICLE|UTILITY VEHICLE|WATER CRAFT;WATER CRAFT;EMBARCATION DE TRANSPORT;1.X.3.2.2.2.5.png;1.X.3.2.2.2.5.svg
1.X.3.2.2.3;S*G*EVE---;GROUND TRACK EQUIPMENT|GROUND VEHICLE|ENGINEER VEHICLE;ENGINEER VEHICLE;VÉHICULE DE GÉNIE;1.X.3.2.2.3.png;1.X.3.2.2.3.svg
1.X.3.2.2.3.1;S*G*EVEB--;GROUND TRACK EQUIPMENT|GROUND VEHICLE|ENGINEER VEHICLE|BRIDGE;BRIDGE;PONT;1.X.3.2.2.3.1.png;1.X.3.2.2.3.1.svg
1.X.3.2.2.3.2;S*G*EVEE--;GROUND TRACK EQUIPMENT|GROUND VEHICLE|ENGINEER VEHICLE|EARTHMOVER;EARTHMOVER;ENGIN DE TERRASSEMENT;1.X.3.2.2.3.2.png;1.X.3.2.2.3.2.svg
1.X.3.2.2.3.2.1;S*G*EVEE--;GROUND TRACK EQUIPMENT|GROUND VEHICLE|ENGINEER VEHICLE|EARTHMOVER|MULTIFUNCTIONAL EARTHMOVER/DIGGER;MULTIFUNCTIONAL EARTHMOVER/DIGGER;ENGIN DE TERRASSEMENT/DRAGAGE MULTIFONCTIONNEL;1.X.3.2.2.3.2.1.png;1.X.3.2.2.3.2.1.svg
1.X.3.2.2.3.3;S*G*EVEC--;GROUND TRACK EQUIPMENT|GROUND VEHICLE|ENGINEER VEHICLE|CONSTRUCTION VEHICLE;CONSTRUCTION VEHICLE;VÉHICULE DE CONSTRUCTION;1.X.3.2.2.3.3.png;1.X.3.2.2.3.3.svg
1.X.3.2.2.3.4;S*G*EVEM--;GROUND TRACK EQUIPMENT|GROUND VEHICLE|ENGINEER VEHICLE|MINE LAYING VEHICLE;MINE LAYING VEHICLE;VÉHICULE POSEUR DE MINES;1.X.3.2.2.3.4.png;1.X.3.2.2.3.4.svg
1.X.3.2.2.3.4.1;S*G*EVEMA-;GROUND TRACK EQUIPMENT|GROUND VEHICLE|ENGINEER VEHICLE|MINE LAYING VEHICLE|ARMOURED VEHICLE MOUNTED;ARMOURED VEHICLE MOUNTED;MONTÉ SUR VÉHICULE BLINDÉ;1.X.3.2.2.3.4.1.png;1.X.3.2.2.3.4.1.svg
1.X.3.2.2.3.4.2;S*G*EVEMT-;GROUND TRACK EQUIPMENT|GROUND VEHICLE|ENGINEER VEHICLE|MINE LAYING VEHICLE|TRAILER MOUNTED;TRAILER MOUNTED;MONTÉ SUR REMORQUE;1.X.3.2.2.3.4.2.png;1.X.3.2.2.3.4.2.svg
1.X.3.2.2.3.4.3;S*G*EVEMV-;GROUND TRACK EQUIPMENT|GROUND VEHICLE|ENGINEER VEHICLE|MINE LAYING VEHICLE|ARMOURED CARRIER WITH VOLCANO;ARMOURED CARRIER WITH VOLCANO;TRANSPORTEUR BLINDÉ AVEC LANCE-ROQUETTES MULTIPLE;1.X.3.2.2.3.4.3.png;1.X.3.2.2.3.4.3.svg
1.X.3.2.2.3.4.5;S*G*EVEMSM;GROUND TRACK EQUIPMENT|GROUND VEHICLE|ENGINEER VEHICLE|MINE LAYING VEHICLE|ARMOURED CARRIER WITH SCATTERABLE MINES;ARMOURED CARRIER WITH SCATTERABLE MINES;TRANSPORTEUR BLINDÉ AVEC MINES DISPERSABLES;1.X.3.2.2.3.4.5.png;1.X.3.2.2.3.4.5.svg
1.X.3.2.2.3.5;S*G*EVED--;GROUND TRACK EQUIPMENT|GROUND VEHICLE|ENGINEER VEHICLE|DOZER;DOZER;BULLDOZER;1.X.3.2.2.3.5.png;1.X.3.2.2.3.5.svg
1.X.3.2.2.3.6;S*G*EVD---;GROUND TRACK EQUIPMENT|GROUND VEHICLE|ENGINEER VEHICLE|DRILLING VEHICLE;DRILLING VEHICLE;VÉHICULE DE FORAGE;1.X.3.2.2.3.6.png;1.X.3.2.2.3.6.svg
1.X.3.2.2.4;S*G*EVST--;GROUND TRACK EQUIPMENT|GROUND VEHICLE|TRAIN LOCOMOTIVE;TRAIN LOCOMOTIVE;LOCOMOTIVE DE TRAIN;1.X.3.2.2.4.png;1.X.3.2.2.4.svg
1.X.3.2.2.5;S*G*EVC---;GROUND TRACK EQUIPMENT|GROUND VEHICLE|CIVILIAN VEHICLE;CIVILIAN VEHICLE;VÉHICULE CIVIL;1.X.3.2.2.5.png;1.X.3.2.2.5.svg
1.X.3.2.3;S*G*ES----;GROUND TRACK EQUIPMENT|SENSOR;SENSOR;CAPTEUR;1.X.3.2.3.png;1.X.3.2.3.svg
1.X.3.2.3.1;S*G*ESR---;GROUND TRACK EQUIPMENT|SENSOR|RADAR;RADAR;RADAR;1.X.3.2.3.1.png;1.X.3.2.3.1.svg
1.X.3.2.3.2;S*G*ESE---;GROUND TRACK EQUIPMENT|SENSOR|EMPLACED SENSOR;EMPLACED SENSOR;CAPTEUR FIXE;1.X.3.2.3.2.png;1.X.3.2.3.2.svg
1.X.3.2.4;S*G*EX----;GROUND TRACK EQUIPMENT|SPECIAL EQUIPMENT;SPECIAL EQUIPMENT;ÉQUIPEMENT SPÉCIAL;1.X.3.2.4.png;1.X.3.2.4.svg
1.X.3.2.4.1;S*G*EXL---;GROUND TRACK EQUIPMENT|SPECIAL EQUIPMENT|LASER;LASER;LASER;1.X.3.2.4.1.png;1.X.3.2.4.1.svg
1.X.3.2.4.2;S*G*EXN---;GROUND TRACK EQUIPMENT|SPECIAL EQUIPMENT|CBRN EQUIPMENT;CBRN EQUIPMENT;ÉQUIPEMENT DE PROTECTION CONTRE LES RISQUES NUCLÉAIRES, BIOLOGIQUES, CHIMIQUES ET RADIOLOGIQUES (CBRN);1.X.3.2.4.2.png;1.X.3.2.4.2.svg
1.X.3.2.4.3;S*G*EXF---;GROUND TRACK EQUIPMENT|SPECIAL EQUIPMENT|FLAME THROWER;FLAME THROWER;LANCE-FLAMMES;1.X.3.2.4.3.png;1.X.3.2.4.3.svg
1.X.3.2.4.4;S*G*EXM---;GROUND TRACK EQUIPMENT|SPECIAL EQUIPMENT|LAND MINES;LAND MINES;MINES TERRESTRES;1.X.3.2.4.4.png;1.X.3.2.4.4.svg
1.X.3.2.4.4.1;S*G*EXMC--;GROUND TRACK EQUIPMENT|SPECIAL EQUIPMENT|LAND MINES|LAND MINES, LETHAL;LAND MINES, LETHAL;MINES TERRESTRES, LÉTALES;1.X.3.2.4.4.1.png;1.X.3.2.4.4.1.svg
1.X.3.2.4.4.2;S*G*EXML--;GROUND TRACK EQUIPMENT|SPECIAL EQUIPMENT|LAND MINES|LESS THAN LETHAL;LESS THAN LETHAL;MOINS QUE LÉTAL;1.X.3.2.4.4.2.png;1.X.3.2.4.4.2.svg
1.X.3.3;S*G*I-----;INSTALLATION;INSTALLATION;INSTALLATION;1.X.3.3.png;1.X.3.3.svg
1.X.3.3.1;S*G*IR----;INSTALLATION|RAW MATERIAL PRODUCTION/STORAGE;RAW MATERIAL PRODUCTION/STORAGE;PRODUCTION/STOCKAGE DE MATIÈRES PREMIÈRES;1.X.3.3.1.png;1.X.3.3.1.svg
1.X.3.3.1.1;S*G*IRM---;INSTALLATION|RAW MATERIAL PRODUCTION/STORAGE|MINE;MINE;MINE;1.X.3.3.1.1.png;1.X.3.3.1.1.svg
1.X.3.3.1.2;S*G*IRP---;INSTALLATION|RAW MATERIAL PRODUCTION/STORAGE|PETROLEUM/GAS/OIL;PETROLEUM/GAS/OIL;PÉTROLE/GAZ/HUILE;1.X.3.3.1.2.png;1.X.3.3.1.2.svg
1.X.3.3.1.3;S*G*IRN---;INSTALLATION|RAW MATERIAL PRODUCTION/STORAGE|CBRN;CBRN;NUCLÉAIRE, BIOLOGIQUE, CHIMIQUE ET RADIOLOGIQUE (CBRN);1.X.3.3.1.3.png;1.X.3.3.1.3.svg
1.X.3.3.1.3.1;S*G*IRNB--;INSTALLATION|RAW MATERIAL PRODUCTION/STORAGE|CBRN|BIOLOGICAL;BIOLOGICAL;BIOLOGIQUE;1.X.3.3.1.3.1.png;1.X.3.3.1.3.1.svg
1.X.3.3.1.3.2;S*G*IRNC--;INSTALLATION|RAW MATERIAL PRODUCTION/STORAGE|CBRN|CHEMICAL;CHEMICAL;CHIMIQUE;1.X.3.3.1.3.2.png;1.X.3.3.1.3.2.svg
1.X.3.3.1.3.3;S*G*IRNN--;INSTALLATION|RAW MATERIAL PRODUCTION/STORAGE|CBRN|NUCLEAR;NUCLEAR;NUCLÉAIRE;1.X.3.3.1.3.3.png;1.X.3.3.1.3.3.svg
1.X.3.3.2;S*G*IP----;INSTALLATION|PROCESSING FACILITY;PROCESSING FACILITY;INSTALLATION DE TRAITEMENT;1.X.3.3.2.png;1.X.3.3.2.svg
1.X.3.3.2.1;S*G*IPD---;INSTALLATION|PROCESSING FACILITY|DECON;DECON;DÉCONTAMINATION;1.X.3.3.2.1.png;1.X.3.3.2.1.svg
1.X.3.3.3;S*G*IE----;INSTALLATION|EQUIPMENT MANUFACTURE;EQUIPMENT MANUFACTURE;FABRICATION D'ÉQUIPEMENT;1.X.3.3.3.png;1.X.3.3.3.svg
1.X.3.3.4;S*G*IU----;INSTALLATION|SERVICE, RESEARCH, UTILITY FACILITY;SERVICE, RESEARCH, UTILITY FACILITY;INSTALLATION DE SERVICE, DE RECHERCHE ET D'UTILITÉ;1.X.3.3.4.png;1.X.3.3.4.svg
1.X.3.3.4.1;S*G*IUR---;INSTALLATION|SERVICE, RESEARCH, UTILITY FACILITY|TECHNOLOGICAL RESEARCH FACILITY;TECHNOLOGICAL RESEARCH FACILITY;INSTALLATION DE RECHERCHE TECHNOLOGIQUE;1.X.3.3.4.1.png;1.X.3.3.4.1.svg
1.X.3.3.4.2;S*G*IUT---;INSTALLATION|SERVICE, RESEARCH, UTILITY FACILITY|TELECOMMUNICATIONS FACILITY;TELECOMMUNICATIONS FACILITY;INSTALLATION DE TÉLÉCOMMUNICATIONS;1.X.3.3.4.2.png;1.X.3.3.4.2.svg
1.X.3.3.4.3;S*G*IUE---;INSTALLATION|SERVICE, RESEARCH, UTILITY FACILITY|ELECTRIC POWER FACILITY;ELECTRIC POWER FACILITY;INSTALLATION D'ÉNERGIE ÉLECTRIQUE;1.X.3.3.4.3.png;1.X.3.3.4.3.svg
1.X.3.3.4.4;S*G*IUP---;INSTALLATION|SERVICE, RESEARCH, UTILITY FACILITY|PUBLIC WATER SERVICES;PUBLIC WATER SERVICES;SERVICES D'EAU PUBLICS;1.X.3.3.4.4.png;1.X.3.3.4.4.svg
1.X.3.3.5;S*G*IM----;INSTALLATION|MILITARY MATERIEL FACILITY;MILITARY MATERIEL FACILITY;INSTALLATION DE MATÉRIEL MILITAIRE;1.X.3.3.5.png;1.X.3.3.5.svg
1.X.3.3.5.1;S*G*IMF---;INSTALLATION|MILITARY MATERIEL FACILITY|ATOMIC ENERGY PRODUCTION;ATOMIC ENERGY PRODUCTION;PRODUCTION D'ÉNERGIE ATOMIQUE;1.X.3.3.5.1.png;1.X.3.3.5.1.svg
1.X.3.3.5.2;S*G*IMA---;"INSTALLATION|MILITARY MATERIEL FACILITY|AIRCRAFT PRODUCTION &amp; ASSEMBLY";AIRCRAFT PRODUCTION & ASSEMBLY;PRODUCTION ET ASSEMBLAGE D'AÉRONEFS;1.X.3.3.5.2.png;1.X.3.3.5.2.svg
1.X.3.3.5.3;S*G*IME---;INSTALLATION|MILITARY MATERIEL FACILITY|AMMUNITION AND EXPLOSIVES PRODUCTION;AMMUNITION AND EXPLOSIVES PRODUCTION;PRODUCTION DE MUNITIONS ET D'EXPLOSIFS;1.X.3.3.5.3.png;1.X.3.3.5.3.svg
1.X.3.3.5.4;S*G*IMG---;INSTALLATION|MILITARY MATERIEL FACILITY|ARMAMENT PRODUCTION;ARMAMENT PRODUCTION;PRODUCTION D'ARMEMENT;1.X.3.3.5.4.png;1.X.3.3.5.4.svg
1.X.3.3.5.5;S*G*IMV---;INSTALLATION|MILITARY MATERIEL FACILITY|MILITARY VEHICLE PRODUCTION;MILITARY VEHICLE PRODUCTION;PRODUCTION DE VÉHICULES MILITAIRES;1.X.3.3.5.5.png;1.X.3.3.5.5.svg
1.X.3.3.5.6;S*G*IMN---;INSTALLATION|MILITARY MATERIEL FACILITY|ENGINEERING EQUIPMENT PRODUCTION;ENGINEERING EQUIPMENT PRODUCTION;PRODUCTION D'ÉQUIPEMENT DE GÉNIE;1.X.3.3.5.6.png;1.X.3.3.5.6.svg
1.X.3.3.5.6.1;S*G*IMNB--;INSTALLATION|MILITARY MATERIEL FACILITY|ENGINEERING EQUIPMENT PRODUCTION|BRIDGE;BRIDGE;PONT;1.X.3.3.5.6.1.png;1.X.3.3.5.6.1.svg
1.X.3.3.5.7;S*G*IMC---;"INSTALLATION|MILITARY MATERIEL FACILITY|CHEMICAL &amp; BIOLOGICAL WARFARE PRODUCTION";CHEMICAL & BIOLOGICAL WARFARE PRODUCTION;PRODUCTION D'ARMES CHIMIQUES ET BIOLOGIQUES;1.X.3.3.5.7.png;1.X.3.3.5.7.svg
1.X.3.3.5.8;S*G*IMS---;INSTALLATION|MILITARY MATERIEL FACILITY|SHIP CONSTRUCTION;SHIP CONSTRUCTION;CONSTRUCTION NAVALE;1.X.3.3.5.8.png;1.X.3.3.5.8.svg
1.X.3.3.5.9;S*G*IMM---;"INSTALLATION|MILITARY MATERIEL FACILITY|MISSILE &amp; SPACE SYSTEM PRODUCTION";MISSILE & SPACE SYSTEM PRODUCTION;PRODUCTION DE MISSILES ET DE SYSTÈMES SPATIAUX;1.X.3.3.5.9.png;1.X.3.3.5.9.svg
1.X.3.3.6;S*G*IG----;INSTALLATION|GOVERNMENT LEADERSHIP;GOVERNMENT LEADERSHIP;LEADERSHIP GOUVERNEMENTAL;1.X.3.3.6.png;1.X.3.3.6.svg
1.X.3.3.7;S*G*IB----;INSTALLATION|MILITARY BASE/FACILITY;MILITARY BASE/FACILITY;BASE/FACILITÉ MILITAIRE;1.X.3.3.7.png;1.X.3.3.7.svg
1.X.3.3.7.1;S*G*IBA---;INSTALLATION|MILITARY BASE/FACILITY|AIRPORT/AIRBASE;AIRPORT/AIRBASE;AÉROPORT/BASE AÉRIENNE;1.X.3.3.7.1.png;1.X.3.3.7.1.svg
1.X.3.3.7.2;S*G*IBN---;INSTALLATION|MILITARY BASE/FACILITY|SEAPORT/NAVAL BASE;SEAPORT/NAVAL BASE;PORT MARITIME/BASE NAVALE;1.X.3.3.7.2.png;1.X.3.3.7.2.svg
1.X.3.3.8;S*G*IT----;INSTALLATION|TRANSPORT FACILITY;TRANSPORT FACILITY;INSTALLATIONS DE TRANSPORT;1.X.3.3.8.png;1.X.3.3.8.svg
1.X.3.3.9;S*G*IX----;INSTALLATION|MEDICAL FACILITY;MEDICAL FACILITY;INSTALLATIONS MÉDICALES;1.X.3.3.9.png;1.X.3.3.9.svg
1.X.3.3.9.1;S*G*IXH---;INSTALLATION|MEDICAL FACILITY|HOSPITAL;HOSPITAL;HÔPITAL;1.X.3.3.9.1.png;1.X.3.3.9.1.svg
1.X.3.4;S*G*IR----;SEA SURFACE INSTALLATION;SEA SURFACE INSTALLATION;INSTALLATION EN SURFACE DE LA MER;1.X.3.4.png;1.X.3.4.svg
1.X.3.4.1;S*G*IRR---;SEA SURFACE INSTALLATION|SEA SURFACE INSTALLATION;SEA SURFACE INSTALLATION;INSTALLATION EN SURFACE DE LA MER;1.X.3.4.1.png;1.X.3.4.1.svg
1.X.4;S*S*------;SEA SURFACE TRACK;SEA SURFACE TRACK;PISTE DE SURFACE DE LA MER;1.X.4.png;1.X.4.svg
1.X.4.1;S*S*C-----;SEA SURFACE TRACK|COMBATANT;COMBATANT;COMBATTANT;1.X.4.1.png;1.X.4.1.svg
1.X.4.1.1;S*S*CL----;SEA SURFACE TRACK|COMBATANT|LINE;LINE;LIGNE;1.X.4.1.1.png;1.X.4.1.1.svg
1.X.4.1.1.1;S*S*CLCV--;SEA SURFACE TRACK|COMBATANT|LINE|CARRIER;CARRIER;PORTE-AVIONS;1.X.4.1.1.1.png;1.X.4.1.1.1.svg
1.X.4.1.1.2;S*S*CLBB--;SEA SURFACE TRACK|COMBATANT|LINE|BATTLESHIP;BATTLESHIP;CUIRASSÉ;1.X.4.1.1.2.png;1.X.4.1.1.2.svg
1.X.4.1.1.3;S*S*CLCC--;SEA SURFACE TRACK|COMBATANT|LINE|CRUISER;CRUISER;CROISEUR;1.X.4.1.1.3.png;1.X.4.1.1.3.svg
1.X.4.1.1.4;S*S*CLDD--;SEA SURFACE TRACK|COMBATANT|LINE|DESTROYER;DESTROYER;DESTROYER;1.X.4.1.1.4.png;1.X.4.1.1.4.svg
1.X.4.1.1.5;S*S*CLFF--;SEA SURFACE TRACK|COMBATANT|LINE|FRIGATE/CORVETTE;FRIGATE/CORVETTE;FRÉGATE/CORVETTE;1.X.4.1.1.5.png;1.X.4.1.1.5.svg
1.X.4.1.2;S*S*CA----;SEA SURFACE TRACK|COMBATANT|AMPHIBIOUS WARFARE SHIP;AMPHIBIOUS WARFARE SHIP;NAVIRE DE GUERRE AMPHIBIE;1.X.4.1.2.png;1.X.4.1.2.svg
1.X.4.1.2.1;S*S*CALA--;SEA SURFACE TRACK|COMBATANT|AMPHIBIOUS WARFARE SHIP|ASSAULT VESSEL;ASSAULT VESSEL;NAVIRE D'ASSAUT;1.X.4.1.2.1.png;1.X.4.1.2.1.svg
1.X.4.1.2.2;S*S*CALS--;SEA SURFACE TRACK|COMBATANT|AMPHIBIOUS WARFARE SHIP|LANDING SHIP;LANDING SHIP;NAVIRE DE DÉBARQUEMENT;1.X.4.1.2.2.png;1.X.4.1.2.2.svg
1.X.4.1.2.3;S*S*CALC--;SEA SURFACE TRACK|COMBATANT|AMPHIBIOUS WARFARE SHIP|LANDING CRAFT;LANDING CRAFT;ENGIN DE DÉBARQUEMENT;1.X.4.1.2.3.png;1.X.4.1.2.3.svg
1.X.4.1.3;S*S*CM----;SEA SURFACE TRACK|COMBATANT|MINE WARFARE VESSEL;MINE WARFARE VESSEL;NAVIRE DE GUERRE DES MINES;1.X.4.1.3.png;1.X.4.1.3.svg
1.X.4.1.3.1;S*S*CMML--;SEA SURFACE TRACK|COMBATANT|MINE WARFARE VESSEL|MINELAYER;MINELAYER;POSEUR DE MINES;1.X.4.1.3.1.png;1.X.4.1.3.1.svg
1.X.4.1.3.2;S*S*CMMS--;SEA SURFACE TRACK|COMBATANT|MINE WARFARE VESSEL|MINESWEEPER;MINESWEEPER;DRAGUEUR DE MINES;1.X.4.1.3.2.png;1.X.4.1.3.2.svg
1.X.4.1.3.3;S*S*CMMH--;SEA SURFACE TRACK|COMBATANT|MINE WARFARE VESSEL|MINEHUNTER;MINEHUNTER;CHASSEUR DE MINES;1.X.4.1.3.3.png;1.X.4.1.3.3.svg
1.X.4.1.3.4;S*S*CMMA--;SEA SURFACE TRACK|COMBATANT|MINE WARFARE VESSEL|MCM SUPPORT;MCM SUPPORT;SUPPORT DE CHASSE AUX MINES;1.X.4.1.3.4.png;1.X.4.1.3.4.svg
1.X.4.1.3.5;S*S*CMMD--;SEA SURFACE TRACK|COMBATANT|MINE WARFARE VESSEL|MCM DRONE;MCM DRONE;DRONE DE CHASSE AUX MINES;1.X.4.1.3.5.png;1.X.4.1.3.5.svg
1.X.4.1.4;S*S*CP----;SEA SURFACE TRACK|COMBATANT|PATROL;PATROL;PATROUILLE;1.X.4.1.4.png;1.X.4.1.4.svg
1.X.4.1.4.1;S*S*CPSB--;SEA SURFACE TRACK|COMBATANT|PATROL|ANTI SUBMARINE WARFARE;ANTI SUBMARINE WARFARE;GUERRE ANTI-SOUS-MARINE;1.X.4.1.4.1.png;1.X.4.1.4.1.svg
1.X.4.1.4.2;S*S*CPSU--;SEA SURFACE TRACK|COMBATANT|PATROL|ANTI SURFACE WARFARE;ANTI SURFACE WARFARE;GUERRE ANTI-SURFACE;1.X.4.1.4.2.png;1.X.4.1.4.2.svg
1.X.4.1.5;S*S*CH----;SEA SURFACE TRACK|COMBATANT|HOVERCRAFT;HOVERCRAFT;AÉROGLISSEUR;1.X.4.1.5.png;1.X.4.1.5.svg
1.X.4.1.6;S*S*G-----;SEA SURFACE TRACK|COMBATANT|NAVY GROUP;NAVY GROUP;GROUPE NAVAL;1.X.4.1.6.png;1.X.4.1.6.svg
1.X.4.1.6.1;S*S*GT----;SEA SURFACE TRACK|COMBATANT|NAVY GROUP|NAVY TASK FORCE;NAVY TASK FORCE;FORCE OPÉRATIONNELLE NAVALE;1.X.4.1.6.1.png;1.X.4.1.6.1.svg
1.X.4.1.6.2;S*S*GG----;SEA SURFACE TRACK|COMBATANT|NAVY GROUP|NAVY TASK GROUP;NAVY TASK GROUP;GROUPE DE TÂCHES NAVALE;1.X.4.1.6.2.png;1.X.4.1.6.2.svg
1.X.4.1.6.3;S*S*GU----;SEA SURFACE TRACK|COMBATANT|NAVY GROUP|NAVY TASK UNIT;NAVY TASK UNIT;UNITÉ DE TÂCHES NAVALE;1.X.4.1.6.3.png;1.X.4.1.6.3.svg
1.X.4.1.6.4;S*S*GE----;SEA SURFACE TRACK|COMBATANT|NAVY GROUP|NAVY TASK ELEMENT;NAVY TASK ELEMENT;ÉLÉMENT DE TÂCHES NAVALE;1.X.4.1.6.4.png;1.X.4.1.6.4.svg
1.X.4.1.6.5;S*S*GC----;SEA SURFACE TRACK|COMBATANT|NAVY GROUP|CONVOY;CONVOY;CONVOI;1.X.4.1.6.5.png;1.X.4.1.6.5.svg
1.X.4.2;S*S*N-----;SEA SURFACE TRACK|NONCOMBATANT;NONCOMBATANT;NON-COMBATTANT;1.X.4.2.png;1.X.4.2.svg
1.X.4.2.1;S*S*NR----;SEA SURFACE TRACK|NONCOMBATANT|UNDERWAY REPLENISHMENT;UNDERWAY REPLENISHMENT;RÉAPPROVISIONNEMENT EN COURS DE ROUTE;1.X.4.2.1.png;1.X.4.2.1.svg
1.X.4.2.1.1;S*S*NRA---;SEA SURFACE TRACK|NONCOMBATANT|UNDERWAY REPLENISHMENT|UNDERWAY REPLENISHMENT, AMMO;UNDERWAY REPLENISHMENT, AMMO;RÉAPPROVISIONNEMENT EN COURS DE ROUTE, MUNITIONS;1.X.4.2.1.1.png;1.X.4.2.1.1.svg
1.X.4.2.1.2;S*S*NRO---;SEA SURFACE TRACK|NONCOMBATANT|UNDERWAY REPLENISHMENT|UNDERWAY REPLENISHMENT, OIL;UNDERWAY REPLENISHMENT, OIL;RÉAPPROVISIONNEMENT EN COURS DE ROUTE, CARBURANT;1.X.4.2.1.2.png;1.X.4.2.1.2.svg
1.X.4.2.2;S*S*NFT---;SEA SURFACE TRACK|NONCOMBATANT|FLEET SUPPORT, TUG, OCEAN GOING;FLEET SUPPORT, TUG, OCEAN GOING;SUPPORT DE FLOTTE, REMORQUEUR, EN HAUTE MER;1.X.4.2.2.png;1.X.4.2.2.svg
1.X.4.2.3;S*S*NI----;SEA SURFACE TRACK|NONCOMBATANT|INTELLIGENCE;INTELLIGENCE;RENSEIGNEMENT;1.X.4.2.3.png;1.X.4.2.3.svg
1.X.4.2.4;S*S*NM----;SEA SURFACE TRACK|NONCOMBATANT|HOSPITAL SHIP;HOSPITAL SHIP;NAVIRE-HÔPITAL;1.X.4.2.4.png;1.X.4.2.4.svg
1.X.4.2.5;S*S*NR----;SEA SURFACE TRACK|NONCOMBATANT|REPAIR SHIP;REPAIR SHIP;NAVIRE DE RÉPARATION;1.X.4.2.5.png;1.X.4.2.5.svg
1.X.4.2.6;S*S*NTS---;SEA SURFACE TRACK|NONCOMBATANT|SUBMARINE TENDER;SUBMARINE TENDER;NAVIRE RAVITAILLEUR DE SOUS-MARINS;1.X.4.2.6.png;1.X.4.2.6.svg
1.X.4.2.7;S*S*NH----;SEA SURFACE TRACK|NONCOMBATANT|HOVERCRAFT;HOVERCRAFT;HOVERCRAFT;1.X.4.2.7.png;1.X.4.2.7.svg
1.X.4.2.8;S*S*NS----;"SEA SURFACE TRACK|NONCOMBATANT|SERVICE &amp; SUPPORT HARBOUR";SERVICE & SUPPORT HARBOUR;PORT DE SERVICE ET DE SOUTIEN;1.X.4.2.8.png;1.X.4.2.8.svg
1.X.4.3;S*S*X-----;SEA SURFACE TRACK|NON MILITARY;NON MILITARY;NON MILITAIRE;1.X.4.3.png;1.X.4.3.svg
1.X.4.3.1;S*S*XM----;SEA SURFACE TRACK|NON MILITARY|MERCHANT;MERCHANT;MARCHAND;1.X.4.3.1.png;1.X.4.3.1.svg
1.X.4.3.1.1;S*S*XMC---;SEA SURFACE TRACK|NON MILITARY|MERCHANT|CARGO;CARGO;CARGO;1.X.4.3.1.1.png;1.X.4.3.1.1.svg
1.X.4.3.1.2;S*S*XME---;SEA SURFACE TRACK|NON MILITARY|MERCHANT|ROLL ON-ROLL OFF;ROLL ON-ROLL OFF;ROULIER;1.X.4.3.1.2.png;1.X.4.3.1.2.svg
1.X.4.3.1.3;S*S*XMO---;SEA SURFACE TRACK|NON MILITARY|MERCHANT|OILER/TANKER;OILER/TANKER;PÉTROLIER;1.X.4.3.1.3.png;1.X.4.3.1.3.svg
1.X.4.3.1.4;S*S*XMT---;SEA SURFACE TRACK|NON MILITARY|MERCHANT|TUG;TUG;REMORQUEUR;1.X.4.3.1.4.png;1.X.4.3.1.4.svg
1.X.4.3.1.5;S*S*XMF---;SEA SURFACE TRACK|NON MILITARY|MERCHANT|FERRY;FERRY;FERRY;1.X.4.3.1.5.png;1.X.4.3.1.5.svg
1.X.4.3.1.6;S*S*XMP---;SEA SURFACE TRACK|NON MILITARY|MERCHANT|PASSENGER;PASSENGER;PASSAGER;1.X.4.3.1.6.png;1.X.4.3.1.6.svg
1.X.4.3.1.7;S*S*XMH---;SEA SURFACE TRACK|NON MILITARY|MERCHANT|HAZARDOUS MATERIALS;HAZARDOUS MATERIALS;MATÉRIAUX DANGEREUX;1.X.4.3.1.7.png;1.X.4.3.1.7.svg
1.X.4.3.1.8;S*S*XMD---;SEA SURFACE TRACK|NON MILITARY|MERCHANT|DREDGE;DREDGE;DRAGUE;1.X.4.3.1.8.png;1.X.4.3.1.8.svg
1.X.4.3.2;S*S*XF----;SEA SURFACE TRACK|NON MILITARY|FISHING;FISHING;PÊCHE;1.X.4.3.2.png;1.X.4.3.2.svg
1.X.4.3.2.1;S*S*XFDF--;SEA SURFACE TRACK|NON MILITARY|FISHING|DRIFTER;DRIFTER;DRAGUEUR;1.X.4.3.2.1.png;1.X.4.3.2.1.svg
1.X.4.3.2.2;S*S*XFDR--;SEA SURFACE TRACK|NON MILITARY|FISHING|DREDGE;DREDGE;DRAGUE;1.X.4.3.2.2.png;1.X.4.3.2.2.svg
1.X.4.3.2.3;S*S*XFTR--;SEA SURFACE TRACK|NON MILITARY|FISHING|TRAWLER;TRAWLER;CHALUTIER;1.X.4.3.2.3.png;1.X.4.3.2.3.svg
1.X.4.3.3;S*S*XR----;SEA SURFACE TRACK|NON MILITARY|LEISURE CRAFT;LEISURE CRAFT;BATEAU DE PLAISANCE;1.X.4.3.3.png;1.X.4.3.3.svg
1.X.4.3.4;S*S*XL----;SEA SURFACE TRACK|NON MILITARY|LAW ENFORCEMENT VESSEL;LAW ENFORCEMENT VESSEL;NAVIRE DE MAINTIEN DE L'ORDRE;1.X.4.3.4.png;1.X.4.3.4.svg
