APP6-C-Domain;APP6-C-FullPath;APP6-NAME;APP6-NAME-FR;APP6-C-HIERARCHY-NAME;APP6-C-HIERARCHY;APP6-B-SIDC;APP6-C-SIDC;APP6-D-SIDC;APP6-D-Domain;APP6-D-Entity;APP6-D-EntityType;APP6-D-EntitySubtype
SUB-SURFACE;SUBSURFACE TRACK|UNDERWATER WEAPON|SEA MINE|GENERAL NON-MINE MINE-LIKE OBJECT;GENERAL NON-MINE MINE-LIKE OBJECT;OBJET GENERAL NON MINIER SEMBLABLE A UNE MINE;SBSUF.UH2WPN.SMNE.NMMLCO;1.X.5.2.2.12;;S*U*WMN---;10033600001900000000;MINE WARFARE;Non-Mine Mine–Like Object (NMLO), General;;
SUB-SURFACE;SUBSURFACE TRACK|UNDERWATER WEAPON|SEA MINE|RISING MINE;RISING MINE;MINE ASCENDANTE;SBSUF.UH2WPN.SMNE.RISING;1.X.5.2.2.13;;S*U*WMS---;10033600001104000000;MINE WARFARE;Sea Mine, General;Sea Mine, Rising;
SUB-SURFACE;SUBSURFACE TRACK|UNDERWATER WEAPON|SEA MINE|RISING MINE|RISING EXERCISE MINE;RISING EXERCISE MINE;MINE D'EXERCICE MONTANTE;SBSUF.UH2WPN.SMNE.RISING.EXER;1.X.5.2.2.13.1;;S*U*WMSX--;10033600001108040000;MINE WARFARE;Sea Mine, General;Exercise Mine, General;Exercise Mine, Rising
SUB-SURFACE;SUBSURFACE TRACK|UNDERWATER WEAPON|SEA MINE|RISING MINE|RISING NEUTRALIZED MINE;RISING NEUTRALIZED MINE;MINE ASCENDANTE NEUTRALISEE;SBSUF.UH2WPN.SMNE.RISING.NTRLZD;1.X.5.2.2.13.2;;S*U*WMSD--;10033600001109040000;MINE WARFARE;Sea Mine, General;Neutralized Mine, General;Neutralized Mine, Rising
SUB-SURFACE;SUBSURFACE TRACK|UNDERWATER DECOY;UNDERWATER DECOY;LEURRE SOUS-MARIN;SBSUF.UH2DCY;1.X.5.3;S*U*WD----;S*U*WD----;10033500001303000000;;;;
SUB-SURFACE;SUBSURFACE TRACK|UNDERWATER DECOY|SEA MINE DECOY;SEA MINE DECOY;LEURRE DE MINE SOUS-MARINE;SBSUF.UH2DCY.SMDCY;1.X.5.3.1;S*U*WDM---;S*U*WDM---;10033600001300000000;MINE WARFARE;Sea Mine Decoy;;
SUB-SURFACE;SUBSURFACE TRACK|UNDERWATER DECOY|SEA MINE DECOY|GROUND (BOTTOM) DECOY;GROUND (BOTTOM) DECOY;LEURRE AU SOL;SBSUF.UH2DCY.SMDCY.GRND;1.X.5.3.1.1;;S*U*WDMG--;10033600001301000000;MINE WARFARE;Sea Mine Decoy;Sea Mine Decoy, Bottom;
SUB-SURFACE;SUBSURFACE TRACK|UNDERWATER DECOY|SEA MINE DECOY|MOORED DECOY;MOORED DECOY;LEURRE AU SOL;SBSUF.UH2DCY.SMDCY.MOORED;1.X.5.3.1.2;;S*U*WDMM--;10033600001302000000;MINE WARFARE;Sea Mine Decoy;Sea Mine Decoy, Moored;
SUB-SURFACE;SUBSURFACE TRACK|NON-SUBMARINE;NON-SUBMARINE;NON-SUBMARINE;SBSUF.NSUB;1.X.5.4;S*U*N-----;S*U*N-----;10033500001203000000;;;;
SUB-SURFACE;SUBSURFACE TRACK|NON-SUBMARINE|DIVER;DIVER;PLONGEUR;SBSUF.NSUB.DVR;1.X.5.4.1;S*U*ND----;S*U*ND----;10033500001203000000;;;;
SUB-SURFACE;SUBSURFACE TRACK|ENVIRONMENTAL REPORT LOCATION;ENVIRONMENTAL REPORT LOCATION;EMPLACEMENT DU RAPPORT ENVIRONNEMENTAL;SBSUF.ERL;1.X.5.5;;S*U*E-----;10033600002000000000;MINE WARFARE;Environmental Report Location;;
SUB-SURFACE;SUBSURFACE TRACK|DIVE REPORT LOCATION;DIVE REPORT LOCATION;EMPLACEMENT DU RAPPORT DE PLONGEE;SBSUF.DRL;1.X.5.6;;S*U*V-----;10033600002100000000;MINE WARFARE;Dive Report Location;;
SUB-SURFACE;SUBSURFACE TRACK|UNEXPLODED ORDNANCE AREA;UNEXPLODED ORDNANCE AREA;ZONE DE MUNITIONS NON EXPLOSEES;SBSUF.UXO;1.X.5.7;;S*U*X-----;10033600001200000000;MINE WARFARE;Unexploded Ordnance;;
SOF;SPECIAL OPERATIONS FORCES (SOF) UNIT;SPECIAL OPERATIONS FORCES (SOF) UNIT;UNITE DES FORCES D'OPERATIONS SPECIALES (SOF);SOFUNT;1.X.6;S*F*------;S*F*------;10031000001218000000;LAND UNIT;Movement and Maneuver;Special Operations Forces (SOF);
SOF;SPECIAL OPERATIONS FORCES (SOF) UNIT|SOF UNIT AVIATION;SOF UNIT AVIATION;UNITE SOF AVIATION;SOFUNT.AVN;1.X.6.1;S*F*A-----;S*F*A-----;10031000001206006300;LAND UNIT;Movement and Maneuver;Army Aviation/Aviation Rotary Wing;
SOF;SPECIAL OPERATIONS FORCES (SOF) UNIT|SOF UNIT AVIATION|SOF UNIT FIXED WING;SOF UNIT FIXED WING;UNITE SOF AILE FIXE;SOFUNT.AVN.FIXD;1.X.6.1.1;S*F*AF----;S*F*AF----;10031000001208006300;LAND UNIT;Movement and Maneuver;Aviation Fixed Wing;
SOF;SPECIAL OPERATIONS FORCES (SOF) UNIT|SOF UNIT AVIATION|SOF UNIT FIXED WING|SOF UNIT REFUEL;SOF UNIT REFUEL;SOF UNIT REFUEL;SOFUNT.AVN.FIXD.RFE;1.X.6.1.1.2;S*F*AFK---;S*F*AFK---;10031000001208006355;LAND UNIT;Movement and Maneuver;Aviation Fixed Wing;
SOF;SPECIAL OPERATIONS FORCES (SOF) UNIT|SOF UNIT AVIATION|SOF UNIT V/STOL;SOF UNIT V/STOL;UNITE SOF V/STOL;SOFUNT.AVN.VSTOL;1.X.6.1.2;S*F*AV----;S*F*AV----;10031000001208006349;LAND UNIT;Movement and Maneuver;Aviation Fixed Wing;
SOF;SPECIAL OPERATIONS FORCES (SOF) UNIT|SOF UNIT AVIATION|SOF UNIT ROTARY WING;SOF UNIT ROTARY WING;UNITE SOUPLE A VOILURE TOURNANTE;SOFUNT.AVN.ROT;1.X.6.1.3;S*F*AH----;S*F*AH----;10031000001206006354;LAND UNIT;Movement and Maneuver;Army Aviation/Aviation Rotary Wing;
SOF;SPECIAL OPERATIONS FORCES (SOF) UNIT|SOF UNIT AVIATION|SOF UNIT ROTARY WING|SOF UNIT COMBAT SEARCH AND RESCUE;SOF UNIT COMBAT SEARCH AND RESCUE;SOF UNIT COMBAT SEARCH AND RESCUE;SOFUNT.AVN.ROT.CSAR;1.X.6.1.3.1;S*F*AHH---;S*F*AHH---;10031000001206006357;LAND UNIT;Movement and Maneuver;Army Aviation/Aviation Rotary Wing;
SOF;SPECIAL OPERATIONS FORCES (SOF) UNIT|SOF UNIT AVIATION|SOF UNIT ROTARY WING|SOF UNIT ATTACK;SOF UNIT ATTACK;UNITE SOF ATTAQUE;SOFUNT.AVN.FIXD.ATK;1.X.6.1.3.2;S*F*AFA---;S*F*AFA---;10031000001208006354;LAND UNIT;Movement and Maneuver;Aviation Fixed Wing;
SOF;SPECIAL OPERATIONS FORCES (SOF) UNIT|SOF UNIT AVIATION|SOF UNIT ROTARY WING|SOF UNIT ATTACK;SOF UNIT ATTACK;UNITE SOF ATTAQUE;SOFUNT.AVN.ROT.ATK;1.X.6.1.3.2;S*F*AHA---;S*F*AHA---;10031000001206006354;LAND UNIT;Movement and Maneuver;Army Aviation/Aviation Rotary Wing;
SOF;SPECIAL OPERATIONS FORCES (SOF) UNIT|SOF UNIT AVIATION|SOF UNIT ROTARY WING|SOF UNIT UTILITY;SOF UNIT UTILITY;SOF UNIT UTILITY;SOFUNT.AVN.FIXD.UTY;1.X.6.1.3.3;S*F*AFU---;S*F*AFU---;10031000001208006356;LAND UNIT;Movement and Maneuver;Aviation Fixed Wing;
SOF;SPECIAL OPERATIONS FORCES (SOF) UNIT|SOF UNIT AVIATION|SOF UNIT ROTARY WING|SOF UNIT UTILITY;SOF UNIT UTILITY;SOF UNIT UTILITY;SOFUNT.AVN.ROT.UTY;1.X.6.1.3.3;S*F*AHU---;S*F*AHU---;10031000001206006356;LAND UNIT;Movement and Maneuver;Army Aviation/Aviation Rotary Wing;
SOF;SPECIAL OPERATIONS FORCES (SOF) UNIT|SOF UNIT AVIATION|SOF UNIT ROTARY WING|SOF UNIT UTILITY|SOF UNIT UTILITY (LIGHT);SOF UNIT UTILITY (LIGHT);SOF UNIT UTILITY (LIGHT);SOFUNT.AVN.FIXD.UTY.LIT;1.X.6.1.3.3.1;S*F*AFUL--;S*F*AFUL--;10031000001208006319;LAND UNIT;Movement and Maneuver;Aviation Fixed Wing;
SOF;SPECIAL OPERATIONS FORCES (SOF) UNIT|SOF UNIT AVIATION|SOF UNIT ROTARY WING|SOF UNIT UTILITY|SOF UNIT UTILITY (LIGHT);SOF UNIT UTILITY (LIGHT);SOF UNIT UTILITY (LIGHT);SOFUNT.AVN.ROT.UTY.LIT;1.X.6.1.3.3.1;S*F*AHUL--;S*F*AHUL--;10031000001206006319;LAND UNIT;Movement and Maneuver;Army Aviation/Aviation Rotary Wing;
SOF;SPECIAL OPERATIONS FORCES (SOF) UNIT|SOF UNIT AVIATION|SOF UNIT ROTARY WING|SOF UNIT UTILITY|SOF UNIT UTILITY (MEDIUM);SOF UNIT UTILITY (MEDIUM);SOF UNIT UTILITY (MEDIUM);SOFUNT.AVN.FIXD.UTY.MDM;1.X.6.1.3.3.2;S*F*AFUM--;S*F*AFUM--;10031000001208006324;LAND UNIT;Movement and Maneuver;Aviation Fixed Wing;
SOF;SPECIAL OPERATIONS FORCES (SOF) UNIT|SOF UNIT AVIATION|SOF UNIT ROTARY WING|SOF UNIT UTILITY|SOF UNIT UTILITY (MEDIUM);SOF UNIT UTILITY (MEDIUM);SOF UNIT UTILITY (MEDIUM);SOFUNT.AVN.ROT.UTY.MDM;1.X.6.1.3.3.2;S*F*AHUM--;S*F*AHUM--;10031000001206006324;LAND UNIT;Movement and Maneuver;Army Aviation/Aviation Rotary Wing;
SOF;SPECIAL OPERATIONS FORCES (SOF) UNIT|SOF UNIT AVIATION|SOF UNIT ROTARY WING|SOF UNIT UTILITY|SOF UNIT UTILITY (HEAVY);SOF UNIT UTILITY (HEAVY);SOF UNIT UTILITY (HEAVY);SOFUNT.AVN.FIXD.UTY.HVY;1.X.6.1.3.3.3;S*F*AFUH--;S*F*AFUH--;10031000001208006315;LAND UNIT;Movement and Maneuver;Aviation Fixed Wing;
SOF;SPECIAL OPERATIONS FORCES (SOF) UNIT|SOF UNIT AVIATION|SOF UNIT ROTARY WING|SOF UNIT UTILITY|SOF UNIT UTILITY (HEAVY);SOF UNIT UTILITY (HEAVY);SOF UNIT UTILITY (HEAVY);SOFUNT.AVN.ROT.UTY.HVY;1.X.6.1.3.3.3;S*F*AHUH--;S*F*AHUH--;10031000001206006315;LAND UNIT;Movement and Maneuver;Army Aviation/Aviation Rotary Wing;
SOF;SPECIAL OPERATIONS FORCES (SOF) UNIT|SOF UNIT SOF UNIT NAVAL;SOF UNIT SOF UNIT NAVAL;UNITE SOF UNITE SOF NAVALE;SOFUNT.NAV;1.X.6.2;S*F*N-----;S*F*N-----;10031000001701006300;LAND UNIT;Naval ;Naval;
SOF;SPECIAL OPERATIONS FORCES (SOF) UNIT|SOF UNIT SOF UNIT NAVAL|SOF UNIT SEAL;SOF UNIT SEAL;UNITE SOF SEAL;SOFUNT.NAV.SEAL;1.X.6.2.1;S*F*NS----;S*F*NS----;10031000001214000000;LAND UNIT;Movement and Maneuver;Sea Air Land (SEAL);
SOF;SPECIAL OPERATIONS FORCES (SOF) UNIT|SOF UNIT SOF UNIT NAVAL|SOF UNIT UNDERWATER DEMOLITION TEAM;SOF UNIT UNDERWATER DEMOLITION TEAM;UNITE SOF EQUIPE DE DEMOLITION SOUS-MARINE;SOFUNT.NAV.UH2DML;1.X.6.2.2;S*F*NU----;S*F*NU----;10031000001218050000;LAND UNIT;Movement and Maneuver;Special Operations Forces (SOF);Underwater Demolition Team
SOF;SPECIAL OPERATIONS FORCES (SOF) UNIT|SOF UNIT SOF UNIT NAVAL|SOF UNIT SPECIAL BOAT;SOF UNIT SPECIAL BOAT;UNITE SOF BATEAU SPECIAL;SOFUNT.NAV.SBT;1.X.6.2.3;S*F*NB----;S*F*NB----;10031000001218030000;LAND UNIT;Movement and Maneuver;Special Operations Forces (SOF);Special Boat
SOF;SPECIAL OPERATIONS FORCES (SOF) UNIT|SOF UNIT SOF UNIT NAVAL|SOF UNIT SPECIAL SSNR;SOF UNIT SPECIAL SSNR;UNITE SPECIALE SSNR;SOFUNT.NAV.SSSNR;1.X.6.2.4;S*F*NN----;S*F*NN----;10031000001218040000;LAND UNIT;Movement and Maneuver;Special Operations Forces (SOF);Special SSNR
SOF;SPECIAL OPERATIONS FORCES (SOF) UNIT|SOF UNIT GROUND;SOF UNIT GROUND;SOF UNIT GROUND;SOFUNT.GRD;1.X.6.3;S*F*G-----;S*F*G-----;10031000001218020000;LAND UNIT;Movement and Maneuver;Special Operations Forces (SOF);Ground
SOF;SPECIAL OPERATIONS FORCES (SOF) UNIT|SOF UNIT GROUND|SOF UNIT SPECIAL FORCES;SOF UNIT SPECIAL FORCES;SOF UNIT SPECIAL FORCES;SOFUNT.GRD.SOF;1.X.6.3.1;S*F*GS----;S*F*GS----;10031000001217000000;LAND UNIT;Movement and Maneuver;Special Forces;
SOF;SPECIAL OPERATIONS FORCES (SOF) UNIT|SOF UNIT GROUND|SOF UNIT RANGER;SOF UNIT RANGER;SOF UNIT RANGER;SOFUNT.GRD.RGR;1.X.6.3.2;S*F*GR----;S*F*GR----;10031000001211007601;LAND UNIT;Movement and Maneuver;Infantry;
SOF;SPECIAL OPERATIONS FORCES (SOF) UNIT|SOF UNIT GROUND|SOF UNIT PSYCHOLOGICAL OPERATIONS (PSYOP);SOF UNIT PSYCHOLOGICAL OPERATIONS (PSYOP);SOF UNIT PSYCHOLOGICAL OPERATIONS (PSYOP);SOFUNT.GRD.PSYOP;1.X.6.3.3;S*F*GP----;S*F*GP----;10031000001106000000;LAND UNIT;Command and Control;Military Information Support Operations (MISO);
SOF;SPECIAL OPERATIONS FORCES (SOF) UNIT|SOF UNIT GROUND|SOF UNIT PSYCHOLOGICAL OPERATIONS (PSYOP)|SOF UNIT FIXED WING AVIATION;SOF UNIT FIXED WING AVIATION;SOF UNIT FIXED WING AVIATION;SOFUNT.GRD.PSYOP.FIXAVN;1.X.6.3.3.1;S*F*GPA---;S*F*GPA---;10031000001218010000;LAND UNIT;Movement and Maneuver;Special Operations Forces (SOF);Fixed Wing MISO
SOF;SPECIAL OPERATIONS FORCES (SOF) UNIT|SOF UNIT GROUND|SOF UNIT CIVIL AFFAIRS;SOF UNIT CIVIL AFFAIRS;UNITE SOF AFFAIRES CIVILES;SOFUNT.GRD.CVLAFF;1.X.6.3.4;S*F*GC----;S*F*GC----;10031000001102000000;LAND UNIT;Command and Control;Civil Affairs ;
SOF;SPECIAL OPERATIONS FORCES (SOF) UNIT|SOF UNIT SUPPORT;SOF UNIT SUPPORT;UNITE DE SOUTIEN;SOFUNT.SUP;1.X.6.4;S*F*B-----;S*F*B-----;10031000001218000054;LAND UNIT;Movement and Maneuver;Special Operations Forces (SOF);
TACTICAL-GRAPHICS;TACTICAL GRAPHICS|TASKS|TASK GRAPHICSMULTIPOINT|DESTROY;DESTROY;DESTRUIRE;TACGRP.TSK.DSTY;2.X.1.1.9;G*T*D-----;G*T*D-----;10032500003409000000;CONTROL MEASURES;Mission Tasks;Destroy;
TACTICAL-GRAPHICS;TACTICAL GRAPHICS|TASKS|TASK GRAPHICSMULTIPOINT|INTERDICT;INTERDICT;INTERDICTION;TACGRP.TSK.ITDT;2.X.1.1.13;G*T*I-----;G*T*I-----;10032500003414000000;CONTROL MEASURES;Mission Tasks;Interdict;
TACTICAL-GRAPHICS;TACTICAL GRAPHICS|TASKS|TASK GRAPHICSMULTIPOINT|NEUTRALIZE;NEUTRALIZE;NEUTRALISER;TACGRP.TSK.NEUT;2.X.1.1.15;G*T*N-----;G*T*N-----;10032500003416000000;CONTROL MEASURES;Mission Tasks;Neutralize;
TACTICAL-GRAPHICS;TACTICAL GRAPHICS|CONTROL MEASURES|MANOEUVRE GRAPHICS|GENERAL MANOEUVRE GRAPHICS|POINTS|FIX|ELECTRO-MAGNETIC;ELECTRO-MAGNETIC;ELECTRO-MAGNETIQUE;TACGRP.OTH.FIX.EM;2.X.2.1.1.1.1.1;G*O*FE----;G*O*FE----;10032500002124000000;CONTROL MEASURES;Maritime Control Points;Electromagnetic Fix;
TACTICAL-GRAPHICS;TACTICAL GRAPHICS|CONTROL MEASURES|MANOEUVRE GRAPHICS|GENERAL MANOEUVRE GRAPHICS|POINTS|FIX|ACOUSTIC;ACOUSTIC;ACOUSTIQUE;TACGRP.OTH.BERLNE.ACU;2.X.2.1.1.1.1.2;G*O*BA----;G*O*BA----;10032500002201030000;CONTROL MEASURES;Maritime Control Lines;Bearing Line;Acoustic
TACTICAL-GRAPHICS;TACTICAL GRAPHICS|CONTROL MEASURES|MANOEUVRE GRAPHICS|GENERAL MANOEUVRE GRAPHICS|POINTS|FIX|ACOUSTIC;ACOUSTIC;ACOUSTIQUE;TACGRP.OTH.FIX.ACU;2.X.2.1.1.1.1.2;G*O*FA----;G*O*FA----;10032500002123000000;CONTROL MEASURES;Maritime Control Points;Acoustic Fix;
TACTICAL-GRAPHICS;TACTICAL GRAPHICS|CONTROL MEASURES|MANOEUVRE GRAPHICS|GENERAL MANOEUVRE GRAPHICS|POINTS|FIX|ELECTRO-OPTICAL;ELECTRO-OPTICAL;ELECTRO-OPTIQUE;TACGRP.OTH.FIX.EOP;2.X.2.1.1.1.1.3;G*O*FO----;G*O*FO----;10032500002126000000;CONTROL MEASURES;Maritime Control Points;Optical Fix;
GROUND-UNIT;TACTICAL GRAPHICS|CONTROL MEASURES|MANOEUVRE GRAPHICS|GENERAL MANOEUVRE GRAPHICS|POINTS|FIX|ELECTRO-OPTICAL;ELECTRO-OPTICAL;ELECTRO-OPTIQUE;GRDTRK.UNT.CSS.MAINT.EOP;2.X.2.1.1.1.1.3;S*G*USXE--;S*G*USXE--;10031000001611002200;LAND UNIT;Sustainment;Maintenance;
TACTICAL-GRAPHICS;TACTICAL GRAPHICS|CONTROL MEASURES|MANOEUVRE GRAPHICS|GENERAL MANOEUVRE GRAPHICS|POINTS|POINT OF INTEREST;POINT OF INTEREST;POINT D'INTERET;TACGRP.C2GM.GNL.PNT.REFPNT.PNTINR;2.X.2.1.1.1.2;G*G*GPRI--;G*G*GPRI--;10032500001313000000;CONTROL MEASURES;Command and Control Points;Point of Interest;
TACTICAL-GRAPHICS;TACTICAL GRAPHICS|CONTROL MEASURES|MANOEUVRE GRAPHICS|AVIATION MANOEUVRE GRAPHICS|AVIATION POINTS|AIR CONTROL POINT (ACP);AIR CONTROL POINT (ACP);POINT DE CONTROLE AERIEN (ACP);TACGRP.C2GM.AVN.PNT.ACP;2.X.2.1.2.1.1;G*G*APP---;G*G*APP---;10032500001801000000;CONTROL MEASURES;Airspace Control Points;Air Control Point;
TACTICAL-GRAPHICS;TACTICAL GRAPHICS|CONTROL MEASURES|MANOEUVRE GRAPHICS|AVIATION MANOEUVRE GRAPHICS|AVIATION POINTS|COMMUNICATIONS CHECKPOINT (CCP);COMMUNICATIONS CHECKPOINT (CCP);POINT DE CONTROLE DES COMMUNICATIONS (CCP);TACGRP.C2GM.AVN.PNT.COMMCP;2.X.2.1.2.1.2;G*G*APC---;G*G*APC---;10032500001802000000;CONTROL MEASURES;Airspace Control Points;Communications Checkpoint;
TACTICAL-GRAPHICS;TACTICAL GRAPHICS|CONTROL MEASURES|MANOEUVRE GRAPHICS|DEFENCE MANOEUVRE GRAPHIC|DEFENCE POINT GRAPHIC|TARGET REFERENCE POINT (TRP);TARGET REFERENCE POINT (TRP);POINT DE REFERENCE DE LA CIBLE (TRP);TACGRP.C2GM.DEF.PNT.TGTREF;2.X.2.1.4.1.1;G*G*DPT---;G*G*DPT---;10032500001603000000;CONTROL MEASURES;Maneuver Points;Target Reference Point;
TACTICAL-GRAPHICS;TACTICAL GRAPHICS|CONTROL MEASURES|MANOEUVRE GRAPHICS|DEFENCE MANOEUVRE GRAPHIC|DEFENCE POINT GRAPHIC|OBSERVATION POST/OUTPOST;OBSERVATION POST/OUTPOST;POSTE D'OBSERVATION/POSTE DE SORTIE;TACGRP.C2GM.DEF.PNT.OBSPST;2.X.2.1.4.1.4;G*G*DPO---;G*G*DPO---;10032500001601000000;CONTROL MEASURES;Maneuver Points;Observation Post/Outpost (unspecified);
TACTICAL-GRAPHICS;TACTICAL GRAPHICS|CONTROL MEASURES|MANOEUVRE GRAPHICS|DEFENCE MANOEUVRE GRAPHIC|DEFENCE POINT GRAPHIC|OBSERVATION POST/OUTPOST|COMBAT OUTPOST;COMBAT OUTPOST;COMBAT OUTPOST;TACGRP.C2GM.DEF.PNT.OBSPST.CBTPST;2.X.2.1.4.1.4.1;G*G*DPOC--;G*G*DPOC--;10032500001602050000;CONTROL MEASURES;Maneuver Points;Observation Post/Outpost (specified);Combat Outpost
TACTICAL-GRAPHICS;TACTICAL GRAPHICS|CONTROL MEASURES|MANOEUVRE GRAPHICS|DEFENCE MANOEUVRE GRAPHIC|DEFENCE POINT GRAPHIC|OBSERVATION POST/OUTPOST|OBSERVATION POST OCCUPIED BY DISMOUNTED SCOUTS OR RECONNAISSANCE;OBSERVATION POST OCCUPIED BY DISMOUNTED SCOUTS OR RECONNAISSANCE;POSTE D'OBSERVATION OCCUPE PAR DES ECLAIREURS OU DES RECONNAISSANCES A PIED;TACGRP.C2GM.DEF.PNT.OBSPST.RECON;2.X.2.1.4.1.4.2;G*G*DPOR--;G*G*DPOR--;10032500001602010000;CONTROL MEASURES;Maneuver Points;Observation Post/Outpost (specified);Reconnaissance Outpost
TACTICAL-GRAPHICS;TACTICAL GRAPHICS|CONTROL MEASURES|MANOEUVRE GRAPHICS|DEFENCE MANOEUVRE GRAPHIC|DEFENCE POINT GRAPHIC|OBSERVATION POST/OUTPOST|FORWARD OBSERVER POSITION;FORWARD OBSERVER POSITION;POSTE D'OBSERVATION AVANCE;TACGRP.C2GM.DEF.PNT.OBSPST.FWDOP;2.X.2.1.4.1.4.3;G*G*DPOF--;G*G*DPOF--;10032500001602020000;CONTROL MEASURES;Maneuver Points;Observation Post/Outpost (specified);Forward Observer/Spotter Outpost/Position
TACTICAL-GRAPHICS;TACTICAL GRAPHICS|CONTROL MEASURES|MANOEUVRE GRAPHICS|DEFENCE MANOEUVRE GRAPHIC|DEFENCE POINT GRAPHIC|OBSERVATION POST/OUTPOST|SENSOR OUTPOST/LISTENING POST (OP/LP);SENSOR OUTPOST/LISTENING POST (OP/LP);AVANT-POSTE DE DETECTION/POSTE D'ECOUTE (OP/LP);TACGRP.C2GM.DEF.PNT.OBSPST.SOP;2.X.2.1.4.1.4.4;G*G*DPOS--;G*G*DPOS--;10032500001602040000;CONTROL MEASURES;Maneuver Points;Observation Post/Outpost (specified);Sensor Outpost /Listening Post
TACTICAL-GRAPHICS;TACTICAL GRAPHICS|CONTROL MEASURES|MANOEUVRE GRAPHICS|DEFENCE MANOEUVRE GRAPHIC|DEFENCE POINT GRAPHIC|OBSERVATION POST/OUTPOST|CBRN OBSERVATION POST (DISMOUNTED);CBRN OBSERVATION POST (DISMOUNTED);POSTE D'OBSERVATION CBRN (DEMONTE);TACGRP.C2GM.DEF.PNT.OBSPST.CBRNOP;2.X.2.1.4.1.4.5;G*G*DPON--;G*G*DPON--;10032500001602030000;CONTROL MEASURES;Maneuver Points;Observation Post/Outpost (specified);CBRN Observation Outpost
TACTICAL-GRAPHICS;TACTICAL GRAPHICS|CONTROL MEASURES|MANOEUVRE GRAPHICS|OFFENCE MANOEUVRE GRAPHICS|OFFENCE POINT GRAPHIC|POINT OF DEPARTURE;POINT OF DEPARTURE;POINT DE DEPART;TACGRP.C2GM.OFF.PNT.PNTD;2.X.2.1.5.1.1;G*G*OPP---;G*G*OPP---;10032500001604000000;CONTROL MEASURES;Maneuver Points;Point of Departure;
TACTICAL-GRAPHICS;TACTICAL GRAPHICS|CONTROL MEASURES|MOBILITY/ SURVIVABILITY|OBSTACLES|BOOBY TRAP;BOOBY TRAP;BOOBY TRAP;TACGRP.MOBSU.OBST.BBY;2.X.2.2.1.4;G*M*OB----;G*M*OB----;10032500002807000000;CONTROL MEASURES;Protection Points;Booby Trap;
TACTICAL-GRAPHICS;TACTICAL GRAPHICS|CONTROL MEASURES|MOBILITY/ SURVIVABILITY|OBSTACLES|MINES|UNSPECIFIED MINE;UNSPECIFIED MINE;MINE NON SPECIFIEE;TACGRP.MOBSU.OBST.MNE.USPMNE;2.X.2.2.1.5.5;G*M*OMU---;G*M*OMU---;10032500002806000000;CONTROL MEASURES;Protection Points;Unspecified Mine;
TACTICAL-GRAPHICS;TACTICAL GRAPHICS|CONTROL MEASURES|MOBILITY/ SURVIVABILITY|OBSTACLE BYPASS|CROSSING SITE/WATER CROSSING|ENGINEER REGULATING POINT;ENGINEER REGULATING POINT;POINT DE REGULATION DU GENIE;TACGRP.MOBSU.OBSTBP.CSGSTE.ERP;2.X.2.2.2.2.8;G*M*BCP---;G*M*BCP---;10032500002808000000;CONTROL MEASURES;Protection Points;Engineer Regulating Point;
TACTICAL-GRAPHICS;TACTICAL GRAPHICS|CONTROL MEASURES|MOBILITY/ SURVIVABILITY|SURVIVABILITY|EARTHWORK, SMALL TRENCH OR FORTIFICATION;EARTHWORK, SMALL TRENCH OR FORTIFICATION;TERRASSEMENT, PETITE TRANCHEE OU FORTIFICATION;TACGRP.MOBSU.SU.ESTOF;2.X.2.2.3.1;G*M*SE----;G*M*SE----;10032500002809000000;CONTROL MEASURES;Protection Points;Shelter;
TACTICAL-GRAPHICS;TACTICAL GRAPHICS|CONTROL MEASURES|MOBILITY/ SURVIVABILITY|SURVIVABILITY|FORT;FORT;FORT;TACGRP.MOBSU.SU.FRT;2.X.2.2.3.2;G*M*SF----;G*M*SF----;10032500002812000000;CONTROL MEASURES;Protection Points;Fort;
TACTICAL-GRAPHICS;TACTICAL GRAPHICS|CONTROL MEASURES|MOBILITY/ SURVIVABILITY|SURVIVABILITY|SURFACE SHELTER;SURFACE SHELTER;ABRI DE SURFACE;TACGRP.MOBSU.SU.SUFSHL;2.X.2.2.3.6;G*M*SS----;G*M*SS----;10032500002810000000;CONTROL MEASURES;Protection Points;Shelter Above Ground;
TACTICAL-GRAPHICS;TACTICAL GRAPHICS|CONTROL MEASURES|MOBILITY/ SURVIVABILITY|SURVIVABILITY|UNDERGROUND SHELTER;UNDERGROUND SHELTER;ABRI SOUTERRAIN;TACGRP.MOBSU.SU.UGDSHL;2.X.2.2.3.7;G*M*SU----;G*M*SU----;10032500002811000000;CONTROL MEASURES;Protection Points;Below Ground Shelter;
TACTICAL-GRAPHICS;TACTICAL GRAPHICS|CONTROL MEASURES|MOBILITY/ SURVIVABILITY|NUCLEAR, BIOLOGICAL AND CHEMICAL GRAPHICS|FALLOUT PRODUCING;FALLOUT PRODUCING;PRODUCTION DE RETOMBEES;TACGRP.MOBSU.CBRN.FAOTP;2.X.2.2.4.6;G*M*NF----;G*M*NF----;10032500002816000000;CONTROL MEASURES;Protection Points;Nuclear Fallout Producing Event;
